220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 67.5
220929, 과실류, 사과, 시나노스위트, 1, 0, 240.0
220929, 과실류, 단감, 송본, 1, 0, 120.0
220929, 엽경채류, 열무, 열무, 1, 0, 70.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220929, 서류, 고구마, 호박고구마, 1, 0, 30.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 235.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220929, 엽경채류, 시금치, 시금치, 1, 0, 595.0
220929, 수실류, 대추, 기타대추, 1, 0, 900.0
220929, 서류, 감자, 기타감자, 1, 0, 40.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 42.80702
220929, 근채류, 무, 여름무, 1, 0, 80.0
220929, 수실류, 대추, 대추, 1, 0, 925.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과실류, 복숭아, 황도, 1, 0, 350.0
220929, 과실류, 자두, 추희, 1, 0, 160.0
220929, 농림가공, 통조림, 기타통조림, 1, 0, 100.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과일과채류, 토마토, 토마토, 1, 0, 700.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 433.33334
220929, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220929, 과실류, 단감, 송본, 1, 0, 360.0
220929, 엽경채류, 상추, 포기찹, 1, 0, 400.0
220929, 엽경채류, 열무, 열무, 1, 0, 20.0
220929, 과실류, 무화과, 무화과, 1, 0, 300.0
220929, 근채류, 토란, 기타토란, 1, 0, 150.0
220929, 수실류, 대추, 대추, 1, 0, 350.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 조미채소류, 방아, 방아, 1, 0, 530.0
220929, 엽경채류, 아욱, 아욱, 1, 0, 200.0
220929, 과실류, 자두, 추희, 1, 0, 200.0
220929, 수실류, 밤, 밤, 1, 0, 450.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 940.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1184.2106
220929, 서류, 고구마, 밤고구마, 1, 0, 128.0
220929, 엽경채류, 무순, 무순, 1, 0, 190.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 375.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 550.0
220929, 과실류, 단감, 상서, 1, 0, 334.0
220929, 과실류, 자두, 추희, 1, 0, 200.0
220929, 조미채소류, 풋고추, 맛광, 1, 0, 180.0
220929, 수실류, 대추, 대추, 1, 0, 370.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 450.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 583.0
220929, 조미채소류, 풋고추, 맛광, 1, 0, 580.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 조미채소류, 풋고추, 청양, 1, 0, 470.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 조미채소류, 풋고추, 녹광, 1, 0, 250.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 조미채소류, 풋고추, 청양, 1, 0, 470.0
220929, 조미채소류, 홍고추, 홍고추, 1, 0, 300.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 400.0
220929, 조미채소류, 홍고추, 홍고추, 1, 0, 630.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 280.0
220929, 과실류, 사과, 홍로, 1, 0, 86.666664
220929, 과실류, 사과, 요까, 1, 0, 130.0
220929, 서류, 고구마, 기타, 1, 0, 60.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 180.0
220929, 과실류, 자두, 추희, 1, 0, 136.0
220929, 서류, 감자, 자주감자, 1, 0, 130.0
220929, 과실류, 사과, 홍로, 1, 0, 122.0
220929, 과실류, 자두, 추희, 1, 0, 136.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 125.0
220929, 조미채소류, 대파, 깐대파, 1, 0, 155.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 125.0
220929, 과실류, 떫은감, 약시, 1, 0, 140.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 250.0
220929, 버섯류, 새송이, 새송이, 1, 0, 475.0
220929, 과실류, 단감, 대안, 1, 0, 440.0
220929, 조미채소류, 건고추, 기타건고추, 1, 0, 2008.3334
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 2250.0
220929, 조미채소류, 양파, 양파, 0, 0, 93.333336
220929, 과실류, 단감, 부유, 1, 0, 357.77777
220929, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220929, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 262.5
220929, 과실류, 떫은감, 연시, 1, 0, 420.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 150.0
220929, 근채류, 무, 무솎음, 1, 0, 100.0
220929, 과실류, 복숭아, 만생황도, 1, 0, 125.0
220929, 과채류, 오이, 취청, 1, 0, 300.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 46.42857
220929, 서류, 고구마, 기타, 1, 0, 170.0
220929, 수실류, 대추, 기타대추, 1, 0, 600.0
220929, 엽경채류, 열무, 열무, 1, 0, 90.0
220929, 과실류, 배, 신고, 1, 0, 160.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220929, 과실류, 자두, 추희, 1, 0, 332.0
220929, 조미채소류, 풋고추, 기타풋고추, 1, 0, 180.0
220929, 과실류, 단감, 상서, 1, 0, 150.0
220929, 과실류, 단감, 기타단감, 1, 0, 32.0
220929, 수실류, 대추, 기타대추, 1, 0, 800.0
220929, 과실류, 감귤, 조생귤, 1, 0, 232.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 225.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220929, 과실류, 자두, 추희, 1, 0, 400.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 630.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 80.0
220929, 과실류, 자두, 추희, 1, 0, 480.0
220929, 과실류, 배, 신고, 1, 0, 160.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 215.0
220929, 과실류, 자두, 추희, 1, 0, 250.0
220929, 과실류, 사과, 홍로, 1, 0, 280.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 215.0
220929, 과실류, 단감, 부유, 1, 0, 255.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 332.5
220929, 엽경채류, 배추, 기타배추, 1, 0, 137.09677
220929, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220929, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 135.0
220929, 과실류, 자두, 추희, 1, 0, 350.0
220929, 과실류, 배, 신고, 1, 0, 173.33333
220929, 수실류, 대추, 기타대추, 1, 0, 800.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1184.2106
220929, 서류, 감자, 수미, 1, 0, 190.0
220929, 엽경채류, 깻잎, 깻잎순, 1, 0, 466.66666
220929, 조미채소류, 풋고추, 청양, 1, 0, 19.026548
220929, 과채류, 호박, 쥬키니호박, 1, 0, 150.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220929, 근채류, 우엉, 우엉채, 0, 0, 250.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과실류, 복숭아, 황도, 1, 0, 350.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 316.66666
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과실류, 복숭아, 황도, 1, 0, 350.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 286.66666
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과실류, 감귤, 하우스감귤, 1, 0, 480.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 조미채소류, 풋고추, 기타풋고추, 1, 0, 350.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 130.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 과실류, 복숭아, 황도, 1, 0, 400.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 엽경채류, 얼갈이배추, 알배기, 1, 0, 87.5
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 283.33334
220929, 엽경채류, 청경채, 청경채, 1, 0, 112.5
220929, 조미채소류, 풋고추, 청양, 1, 0, 366.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 조미채소류, 생강, 재강, 1, 0, 150.0
220929, 과채류, 호박, 풋호박, 1, 0, 150.0
220929, 수실류, 대추, 대추, 1, 0, 750.0
220929, 과실류, 단감, 송본, 1, 0, 150.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 168.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 수실류, 밤, 밤, 1, 0, 450.0
220929, 조미채소류, 생강, 구강, 1, 0, 26.2
220929, 과일과채류, 토마토, 토마토, 1, 0, 720.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220929, 근채류, 알타리무, 알타리무, 1, 0, 97.333336
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과일과채류, 수박, 수박, 1, 0, 133.33333
220929, 서류, 고구마, 밤고구마, 1, 0, 128.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 조미채소류, 대파, 대파, 1, 0, 162.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220929, 과채류, 오이, 백다다기, 1, 0, 533.3333
220929, 조미채소류, 홍고추, 홍고추, 1, 0, 630.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 단감, 기타단감, 1, 0, 340.0
220929, 엽경채류, 아욱, 아욱, 1, 0, 370.0
220929, 엽경채류, 무순, 무순, 1, 0, 175.0
220929, 조미채소류, 대파, 대파, 1, 0, 167.5
220929, 과실류, 감귤, 하우스감귤, 1, 0, 460.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 280.0
220929, 수산가공, 어묵,어분,어비, 기타, 1, 0, 100.0
220929, 버섯류, 양송이, 양송이, 1, 0, 1425.0
220929, 엽경채류, 무순, 무순, 1, 0, 175.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 사과, 홍로, 1, 0, 170.0
220929, 수산가공, 어묵,어분,어비, 기타, 1, 0, 100.0
220929, 과실류, 단감, 상서, 1, 0, 376.0
220929, 과실류, 배, 신고, 1, 0, 134.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 33.36283
220929, 과실류, 포도, 거봉, 1, 0, 300.0
220929, 과실류, 떫은감, 약시, 1, 0, 190.0
220929, 과실류, 단감, 송본, 1, 0, 330.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 725.0
220929, 수실류, 떫은감, 약시, 1, 0, 180.0
220929, 과실류, 무화과, 무화과, 1, 0, 291.66666
220929, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220929, 과실류, 감귤, 극조생감귤, 1, 0, 290.0
220929, 과실류, 석류, 석류, 1, 0, 109.09091
220929, 수산가공, 어묵,어분,어비, 기타, 1, 0, 100.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 166.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 320.0
220929, 과실류, 떫은감, 약시, 1, 0, 360.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 과실류, 감귤, 조생귤, 1, 0, 600.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 280.0
220929, 과실류, 감귤, 극조생감귤, 1, 0, 280.0
220929, 과실류, 사과, 요까, 1, 0, 170.0
220929, 과실류, 사과, 홍로, 1, 0, 131.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 375.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 490.0
220929, 서류, 고구마, 기타, 1, 0, 55.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 162.5
220929, 엽경채류, 배추, 쌈배추, 1, 0, 162.5
220929, 과실류, 사과, 홍로, 1, 0, 131.0
220929, 근채류, 무, 다발무, 1, 0, 60.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 137.5
220929, 조미채소류, 양파, 양파, 0, 0, 93.333336
220929, 과실류, 사과, 요까, 1, 0, 150.0
220929, 과실류, 단감, 상서, 1, 0, 360.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 516.6667
220929, 과실류, 떫은감, 약시, 1, 0, 200.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 675.0
220929, 버섯류, 새송이, 새송이, 1, 0, 465.0
220929, 과실류, 단감, 송본, 1, 0, 200.0
220929, 과실류, 사과, 기타사과, 1, 0, 270.0
220929, 과실류, 감귤, 극조생감귤, 1, 0, 272.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 166.25
220929, 서류, 고구마, 밤고구마, 1, 0, 130.0
220929, 과실류, 단감, 기타단감, 1, 0, 80.0
220929, 과실류, 복숭아, 만생황도, 1, 0, 225.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 150.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 300.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 332.5
220929, 엽경채류, 열무, 열무, 1, 0, 75.0
220929, 엽경채류, 열무, 열무, 1, 0, 157.5
220929, 엽경채류, 배추, 쌈배추, 1, 0, 152.5
220929, 조미채소류, 풋고추, 청양, 1, 0, 35.12605
220929, 엽경채류, 열무, 열무, 1, 0, 157.5
220929, 과실류, 복숭아, 황도, 1, 0, 112.5
220929, 과실류, 자두, 추희, 1, 0, 200.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 엽경채류, 부추, 일반부추, 1, 0, 22.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 396.66666
220929, 과실류, 포도, 샤인마스캇, 1, 0, 440.0
220929, 과실류, 복숭아, 황도, 1, 0, 200.0
220929, 과실류, 배, 신고, 1, 0, 127.333336
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 775.0
220929, 조미채소류, 홍고추, 홍청양, 1, 0, 400.0
220929, 과실류, 사과, 홍로, 1, 0, 150.0
220929, 수실류, 대추, 대추, 1, 0, 400.0
220929, 근채류, 알타리무, 알타리무, 1, 0, 96.0
220929, 수실류, 대추, 대추, 1, 0, 220.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 엽경채류, 열무, 열무, 1, 0, 75.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220929, 수실류, 떫은감, 약시, 1, 0, 240.0
220929, 수실류, 대추, 기타대추, 1, 0, 325.0
220929, 과실류, 바나나, 바나나, 0, 0, 223.07692
220929, 과실류, 단감, 기타단감, 1, 0, 338.0
220929, 과실류, 단감, 기타단감, 1, 0, 340.0
220929, 과실류, 포도, 거봉, 1, 0, 250.0
220929, 버섯류, 양송이, 양송이, 1, 0, 1425.0
220929, 조미채소류, 대파, 대파, 1, 0, 167.5
220929, 산채류, 도라지, 도라지, 0, 0, 530.0
220929, 수실류, 떫은감, 약시, 1, 0, 280.0
220929, 과채류, 오이, 백다다기, 1, 0, 160.0
220929, 조미채소류, 풋고추, 기타풋고추, 1, 0, 330.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 535.0
220929, 과일과채류, 수박, 수박, 1, 0, 129.28572
220929, 과채류, 오이, 가시오이, 1, 0, 300.0
220929, 조미채소류, 대파, 대파, 1, 0, 153.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 125.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220929, 과실류, 단감, 송본, 1, 0, 130.0
220929, 과실류, 단감, 송본, 1, 0, 400.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220929, 서류, 감자, 기타감자, 1, 0, 40.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 서류, 고구마, 기타, 1, 0, 130.0
220929, 조미채소류, 풋고추, 오이맛고추, 1, 0, 400.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 65.0
220929, 산채류, 마, 산마, 1, 0, 288.0
220929, 서류, 고구마, 호박고구마, 1, 0, 60.0
220929, 과실류, 자두, 추희, 1, 0, 350.0
220929, 조미채소류, 대파, 대파, 1, 0, 130.0
220929, 엽경채류, 고들빼기, 고들빼기, 1, 0, 300.0
220929, 과실류, 자두, 추희, 1, 0, 520.0
220929, 조미채소류, 대파, 대파, 1, 0, 167.5
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 720.0
220929, 서류, 고구마, 기타, 1, 0, 82.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 850.0
220929, 조미채소류, 생강, 기타생강, 1, 0, 200.0
220929, 과실류, 사과, 기타사과, 1, 0, 389.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 엽경채류, 상추, 청상추, 1, 0, 410.0
220929, 서류, 고구마, 호박고구마, 1, 0, 20.0
220929, 수실류, 밤, 밤, 1, 0, 260.0
220929, 엽경채류, 쌈추, 쌈추, 1, 0, 675.0
220929, 엽경채류, 부추, 일반부추, 1, 0, 20.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 엽경채류, 상추, 청상추, 1, 0, 370.0
220929, 수실류, 떫은감, 반시, 1, 0, 200.0
220929, 과일과채류, 토마토, 기타토마토, 1, 0, 250.0
220929, 엽경채류, 부추, 일반부추, 1, 0, 20.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 엽경채류, 달래, 달래, 1, 0, 1000.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 365.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 두류, 동부, 동부, 1, 0, 700.0
220929, 산채류, 기타, 산채류기타, 1, 0, 650.0
220929, 엽경채류, 상추, 청상추, 1, 0, 400.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 엽경채류, 상추, 적상추, 1, 0, 200.0
220929, 과실류, 단감, 송본, 1, 0, 380.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 250.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 840.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220929, 과실류, 감귤, 조생귤, 1, 0, 226.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220929, 과실류, 무화과, 무화과, 1, 0, 291.66666
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 341.0
220929, 엽경채류, 깻잎, 깻잎순, 1, 0, 400.0
220929, 엽경채류, 근대, 근대, 1, 0, 125.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 740.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220929, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 740.0
220929, 수실류, 대추, 대추, 1, 0, 550.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 166.66667
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 630.0
220929, 과실류, 배, 신고, 1, 0, 186.66667
220929, 과일과채류, 토마토, 토마토, 1, 0, 440.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 73.0
220929, 과실류, 배, 신고, 1, 0, 106.666664
220929, 과실류, 감귤, 극조생감귤, 1, 0, 250.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 390.0
220929, 과실류, 단감, 상서, 1, 0, 200.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 483.33334
220929, 서류, 감자, 자주감자, 1, 0, 170.0
220929, 과실류, 사과, 홍로, 1, 0, 150.0
220929, 과실류, 자두, 추희, 1, 0, 210.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 360.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220929, 서류, 고구마, 기타, 1, 0, 70.0
220929, 서류, 감자, 기타감자, 1, 0, 180.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 125.0
220929, 과실류, 포도, 기타포도, 1, 0, 600.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 137.5
220929, 과실류, 감귤, 극조생감귤, 1, 0, 200.0
220929, 과실류, 단감, 부유, 1, 0, 260.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 400.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 90.0
220929, 과실류, 단감, 부유, 1, 0, 388.8889
220929, 과실류, 포도, 기타포도, 1, 0, 700.0
220929, 과실류, 떫은감, 연시, 1, 0, 180.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 152.5
220929, 서류, 고구마, 기타, 1, 0, 130.0
220929, 과실류, 사과, 홍로, 1, 0, 185.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 260.0
220929, 서류, 고구마, 기타, 1, 0, 150.0
220929, 버섯류, 새송이, 새송이, 1, 0, 165.0
220929, 버섯류, 새송이, 새송이, 1, 0, 165.0
