220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 과채류, 오이, 백다다기, 1, 0, 110.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 360.0
220928, 과실류, 사과, 홍로, 1, 0, 155.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과채류, 호박, 애호박, 1, 0, 162.5
220928, 신선 해조류, 미역, 줄기미역, 1, 0, 145.45454
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 503.33334
220928, 과실류, 단감, 송본, 1, 0, 200.0
220928, 서류, 고구마, 기타, 1, 0, 132.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 283.33334
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 800.0
220928, 서류, 고구마, 기타, 1, 0, 133.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 976.6667
220928, 조미채소류, 풋고추, 청양, 1, 0, 419.64285
220928, 과채류, 호박, 애호박, 1, 0, 187.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 60.0
220928, 과채류, 호박, 풋호박, 1, 0, 187.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 465.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 500.0
220928, 두류, 콩, 콩, 1, 0, 405.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 650.0
220928, 서류, 고구마, 호박고구마, 1, 0, 80.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 280.0
220928, 과채류, 호박, 애호박, 1, 0, 288.75
220928, 과채류, 호박, 애호박, 1, 0, 132.85715
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1025.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 400.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 360.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 262.5
220928, 과채류, 오이, 백다다기, 1, 0, 220.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 380.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 782.5
220928, 엽경채류, 상추, 청상추, 1, 0, 307.5
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 농림가공, 전분 및 사료제조, 기타, 1, 0, 133.33333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 두류, 콩, 콩, 1, 0, 565.0
220928, 엽경채류, 고들빼기, 고들빼기, 1, 0, 675.0
220928, 근채류, 무, 기타무, 1, 0, 125.5
220928, 과일과채류, 수박, 수박, 1, 0, 150.0
220928, 과실류, 단감, 송본, 1, 0, 320.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 450.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 525.0
220928, 과실류, 떫은감, 대봉시, 1, 0, 100.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 75.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1035.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 과실류, 무화과, 무화과, 1, 0, 325.0
220928, 수실류, 대추, 기타대추, 1, 0, 825.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 444.0
220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 과실류, 무화과, 무화과, 1, 0, 325.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 380.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 283.33334
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 305.0
220928, 과실류, 무화과, 무화과, 1, 0, 316.66666
220928, 과실류, 자두, 추희, 1, 0, 260.0
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과채류, 오이, 백다다기, 1, 0, 210.0
220928, 과실류, 무화과, 무화과, 1, 0, 375.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 200.0
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 500.0
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 780.0
220928, 과실류, 단감, 서촌, 1, 0, 143.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220928, 과실류, 자두, 추희, 1, 0, 400.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 과실류, 감귤, 황금향, 1, 0, 606.6667
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 240.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 상추, 청상추, 1, 0, 537.5
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 근채류, 알타리무, 알타리무, 1, 0, 117.5
220928, 서류, 고구마, 기타, 1, 0, 155.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220928, 과실류, 떫은감, 반시, 1, 0, 310.0
220928, 근채류, 토란, 토란, 1, 0, 220.0
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 과실류, 자두, 추희, 1, 0, 422.0
220928, 과실류, 떫은감, 연시, 1, 0, 146.0
220928, 과실류, 사과, 홍로, 1, 0, 240.0
220928, 과실류, 사과, 홍로, 1, 0, 220.0
220928, 신선 해조류, 미역, 줄기미역, 1, 0, 146.66667
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 근채류, 토란, 토란, 1, 0, 220.0
220928, 과채류, 호박, 애호박, 1, 0, 150.0
220928, 서류, 고구마, 밤고구마, 1, 0, 100.0
220928, 엽경채류, 상추, 적상추, 1, 0, 250.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 360.0
220928, 수실류, 대추, 대추, 1, 0, 330.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 175.0
220928, 서류, 고구마, 붉은고구마, 1, 0, 106.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 383.33334
220928, 근채류, 무, 기타무, 1, 0, 111.5
220928, 과실류, 떫은감, 약시, 1, 0, 320.0
220928, 과채류, 오이, 취청, 1, 0, 388.0
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 403.33334
220928, 과실류, 사과, 양광, 1, 0, 300.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 343.33334
220928, 서류, 고구마, 호박고구마, 1, 0, 55.0
220928, 서류, 감자, 기타감자, 1, 0, 105.0
220928, 과실류, 무화과, 무화과, 1, 0, 325.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 225.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 과실류, 무화과, 무화과, 1, 0, 316.66666
220928, 과실류, 포도, 거봉, 1, 0, 160.0
220928, 두류, 콩, 콩, 1, 0, 552.5
220928, 과실류, 떫은감, 연시, 1, 0, 350.0
220928, 서류, 고구마, 호박고구마, 1, 0, 60.0
220928, 과실류, 포도, 거봉, 1, 0, 210.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 787.5
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 133.33333
220928, 버섯류, 새송이, 새송이, 1, 0, 290.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 조미채소류, 양파, 양파, 1, 0, 142.66667
220928, 근채류, 알타리무, 초롱무, 1, 0, 50.0
220928, 과실류, 떫은감, 약시, 1, 0, 125.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 392.0
220928, 버섯류, 느타리버섯, 애느타리, 1, 0, 285.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 650.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 733.3333
220928, 서류, 고구마, 호박고구마, 1, 0, 100.0
220928, 과채류, 오이, 가시오이, 1, 0, 272.0
220928, 과실류, 무화과, 무화과, 1, 0, 550.0
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 500.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 325.0
220928, 과일과채류, 메론, 네트계, 1, 0, 175.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 자두, 추희, 1, 0, 520.0
220928, 과실류, 단감, 송본, 1, 0, 250.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 406.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 366.66666
220928, 과실류, 자두, 추희, 1, 0, 360.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1132.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 225.0
220928, 과채류, 오이, 노각, 1, 0, 229.0
220928, 과채류, 호박, 애호박, 1, 0, 200.0
220928, 과실류, 사과, 홍로, 1, 0, 165.0
220928, 서류, 고구마, 밤고구마, 1, 0, 144.0
220928, 과실류, 단감, 송본, 1, 0, 200.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 378.0
220928, 과채류, 오이, 취청, 1, 0, 450.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220928, 조미채소류, 풋고추, 광복, 1, 0, 235.0
220928, 과채류, 오이, 백다다기, 1, 0, 330.0
220928, 조미채소류, 방아, 방아, 1, 0, 480.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 1512.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 725.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 503.33334
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 190.0
220928, 엽경채류, 상추, 청상추, 1, 0, 330.0
220928, 조미채소류, 대파, 대파, 1, 0, 173.33333
220928, 과실류, 감귤, 극조생감귤, 1, 0, 290.0
220928, 서류, 고구마, 밤고구마, 1, 0, 40.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 288.78503
220928, 과실류, 포도, 샤인마스캇, 1, 0, 480.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 355.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 450.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 537.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 과실류, 떫은감, 약시, 1, 0, 175.0
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 과채류, 호박, 애호박, 1, 0, 266.25
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1082.5
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 241.25
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 197.5
220928, 서류, 감자, 기타감자, 1, 0, 110.0
220928, 조미채소류, 생강, 원강, 1, 0, 68.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 675.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 300.0
220928, 과채류, 오이, 가시오이, 1, 0, 246.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1150.0
220928, 과채류, 호박, 애호박, 1, 0, 183.75
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 520.0
220928, 엽경채류, 열무, 열무, 1, 0, 63.333332
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220928, 조미채소류, 대파, 깐대파, 1, 0, 168.0
220928, 과실류, 포도, 기타포도, 1, 0, 625.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 361.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 437.5
220928, 과실류, 단감, 송본, 1, 0, 320.0
220928, 과실류, 떫은감, 연시, 1, 0, 143.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 서류, 감자, 기타감자, 1, 0, 80.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 577.5
220928, 조미채소류, 대파, 대파, 1, 0, 72.0
220928, 과실류, 감귤, 황금향, 1, 0, 606.6667
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 140.0
220928, 과채류, 오이, 가시오이, 1, 0, 120.0
220928, 과실류, 단감, 서촌, 1, 0, 200.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 230.0
220928, 서류, 고구마, 기타, 1, 0, 180.0
220928, 과실류, 자두, 추희, 1, 0, 472.0
220928, 과실류, 사과, 홍로, 1, 0, 240.0
220928, 서류, 고구마, 밤고구마, 1, 0, 110.0
220928, 근채류, 무, 기타무, 1, 0, 150.0
220928, 과실류, 떫은감, 약시, 1, 0, 300.0
220928, 수실류, 밤, 밤, 1, 0, 130.0
220928, 수실류, 밤, 밤, 1, 0, 280.0
220928, 수실류, 밤, 밤, 1, 0, 460.0
220928, 엽경채류, 열무, 열무, 1, 0, 100.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220928, 과실류, 사과, 홍로, 1, 0, 230.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 101.666664
220928, 엽경채류, 열무, 열무, 1, 0, 100.0
220928, 과실류, 단감, 상서, 1, 0, 330.0
220928, 근채류, 무, 기타무, 1, 0, 141.66667
220928, 과채류, 호박, 애호박, 1, 0, 187.5
220928, 과실류, 단감, 부유, 1, 0, 500.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 433.33334
220928, 근채류, 무, 여름무, 1, 0, 150.0
220928, 산채류, 고사리, 생고사리, 1, 0, 800.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 92.85714
220928, 서류, 고구마, 기타, 1, 0, 120.0
220928, 엽경채류, 상추, 적포기, 1, 0, 120.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 642.5
220928, 과채류, 오이, 가시오이, 1, 0, 331.0
220928, 과실류, 떫은감, 연시, 1, 0, 450.0
220928, 엽경채류, 상추, 적포기, 1, 0, 120.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 209.5238
220928, 과실류, 사과, 히로사끼, 1, 0, 160.0
220928, 과실류, 사과, 아리수, 1, 0, 160.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 산채류, 마, 생장마, 1, 0, 110.0
220928, 과실류, 단감, 송본, 1, 0, 320.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 675.0
220928, 과실류, 포도, 기타포도, 1, 0, 600.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 283.33334
220928, 과채류, 호박, 애호박, 1, 0, 162.5
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 453.0
220928, 과채류, 호박, 애호박, 1, 0, 125.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 555.0
220928, 과실류, 포도, 기타포도, 1, 0, 350.0
220928, 과실류, 떫은감, 약시, 1, 0, 187.5
220928, 서류, 고구마, 기타, 1, 0, 175.0
220928, 과채류, 호박, 애호박, 1, 0, 262.5
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 567.5
220928, 근채류, 무, 기타무, 1, 0, 136.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 180.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 175.0
220928, 과실류, 떫은감, 약시, 1, 0, 150.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 230.0
220928, 과채류, 호박, 애호박, 1, 0, 164.28572
220928, 조미채소류, 풋고추, 청초, 1, 0, 56.0
220928, 과채류, 호박, 단호박, 0, 0, 153.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 상추, 적상추, 1, 0, 257.5
220928, 엽경채류, 배추, 쌈배추, 1, 0, 43.75
220928, 근채류, 무, 다발무, 1, 0, 57.142857
220928, 과채류, 오이, 취청, 1, 0, 420.0
220928, 과일과채류, 참외, 기타참외, 1, 0, 150.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 450.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 450.0
220928, 과실류, 무화과, 무화과, 1, 0, 550.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 300.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220928, 과채류, 호박, 늙은호박, 1, 0, 35.714287
220928, 엽경채류, 부추, 일반부추, 1, 0, 356.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 503.33334
220928, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220928, 과채류, 호박, 애호박, 1, 0, 150.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 260.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 340.0
220928, 근채류, 무, 고냉지무, 1, 0, 144.5
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 400.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 125.0
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 442.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 900.0
220928, 과실류, 단감, 송본, 1, 0, 250.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 105.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 416.66666
220928, 조미채소류, 풋고추, 반홍, 1, 0, 312.5
220928, 과실류, 자두, 추희, 1, 0, 500.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 440.0
220928, 과실류, 복숭아, 황도, 1, 0, 475.0
220928, 근채류, 무, 고냉지무, 1, 0, 144.5
220928, 과일과채류, 토마토, 토마토, 1, 0, 350.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 자두, 추희, 1, 0, 180.0
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 수실류, 대추, 대추, 1, 0, 1050.0
220928, 과실류, 무화과, 무화과, 1, 0, 383.33334
220928, 엽경채류, 배추, 월동배추, 1, 0, 107.5
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 250.0
220928, 서류, 감자, 기타감자, 1, 0, 110.0
220928, 과채류, 오이, 가시오이, 1, 0, 246.0
220928, 과채류, 호박, 풋호박, 1, 0, 187.5
220928, 수실류, 대추, 대추, 1, 0, 500.0
220928, 과실류, 감귤, 황금향, 1, 0, 606.6667
220928, 과채류, 오이, 가시오이, 1, 0, 120.0
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 과실류, 단감, 서촌, 1, 0, 150.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 102.0
220928, 과일과채류, 메론, 네트계, 1, 0, 300.0
220928, 과실류, 자두, 추희, 1, 0, 520.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 1380.0
220928, 과실류, 단감, 기타단감, 1, 0, 120.0
220928, 과실류, 단감, 부유, 1, 0, 80.0
220928, 서류, 고구마, 밤고구마, 1, 0, 110.0
220928, 서류, 감자, 기타감자, 1, 0, 140.0
220928, 과실류, 떫은감, 연시, 1, 0, 220.0
220928, 양채류, 케일, 쌈케일, 1, 0, 450.0
220928, 과실류, 사과, 아오리, 1, 0, 360.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 266.0
220928, 서류, 고구마, 기타, 1, 0, 250.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 170.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 220.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220928, 과실류, 단감, 부유, 1, 0, 262.0
220928, 엽경채류, 근대, 근대, 1, 0, 150.0
220928, 과실류, 단감, 기타단감, 1, 0, 160.0
220928, 과실류, 단감, 기타단감, 1, 0, 180.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 260.0
220928, 과실류, 단감, 부유, 1, 0, 476.0
220928, 수실류, 떫은감, 약시, 1, 0, 280.0
220928, 과실류, 떫은감, 연시, 1, 0, 200.0
220928, 과실류, 단감, 부유, 1, 0, 360.0
220928, 과실류, 사과, 아리수, 1, 0, 270.0
220928, 과실류, 사과, 양광, 1, 0, 300.0
220928, 과실류, 단감, 부유, 1, 0, 184.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 400.0
220928, 과실류, 단감, 기타단감, 1, 0, 244.0
220928, 엽경채류, 숙주나물, 숙주나물, 1, 0, 128.57143
220928, 과실류, 사과, 히로사끼, 1, 0, 170.0
220928, 과실류, 단감, 기타단감, 1, 0, 318.0
220928, 과실류, 단감, 상서, 1, 0, 360.0
220928, 엽경채류, 상추, 적포기, 1, 0, 165.0
220928, 과실류, 단감, 기타단감, 1, 0, 150.0
220928, 과실류, 단감, 기타단감, 1, 0, 426.0
220928, 수실류, 대추, 기타대추, 1, 0, 1200.0
220928, 근채류, 무, 봄무, 1, 0, 142.5
220928, 수실류, 떫은감, 약시, 1, 0, 360.0
220928, 서류, 감자, 기타감자, 1, 0, 55.0
220928, 과채류, 호박, 애호박, 1, 0, 232.5
220928, 과실류, 포도, 기타포도, 1, 0, 675.0
220928, 과실류, 자두, 추희, 1, 0, 250.0
220928, 산채류, 마, 생장마, 1, 0, 330.0
220928, 양채류, 케일, 쌈케일, 1, 0, 630.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 상추, 적포기, 1, 0, 165.0
220928, 과실류, 포도, 기타포도, 1, 0, 425.0
220928, 과실류, 포도, 거봉, 1, 0, 255.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 722.5
220928, 과채류, 호박, 애호박, 1, 0, 143.75
220928, 과채류, 호박, 단호박, 0, 0, 153.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 애호박, 1, 0, 137.5
220928, 엽경채류, 부추, 기타부추, 1, 0, 272.0
220928, 서류, 고구마, 밤고구마, 1, 0, 60.0
220928, 과채류, 호박, 늙은호박, 1, 0, 36.0
220928, 버섯류, 느타리버섯, 애느타리, 1, 0, 250.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
