220928, 과실류, 사과, 시나노레드, 1, 0, 175.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과채류, 호박, 애호박, 1, 0, 228.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 440.0
220928, 엽경채류, 얼갈이배추, 알배기, 1, 0, 125.0
220928, 과채류, 오이, 취청, 1, 0, 480.0
220928, 과실류, 떫은감, 반시, 1, 0, 210.0
220928, 과실류, 포도, 거봉, 1, 0, 625.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 140.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 310.0
220928, 과일과채류, 메론, 네트계, 1, 0, 106.25
220928, 수실류, 대추, 기타대추, 1, 0, 800.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 120.0
220928, 과채류, 오이, 취청, 1, 0, 500.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 325.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 200.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 175.0
220928, 근채류, 무, 가을무, 1, 0, 110.0
220928, 과실류, 자두, 추희, 1, 0, 280.0
220928, 엽경채류, 배추, 봄배추, 1, 0, 216.66667
220928, 과채류, 호박, 쥬키니호박, 1, 0, 93.0
220928, 과실류, 자두, 추희, 1, 0, 360.0
220928, 과실류, 자두, 추희, 1, 0, 420.0
220928, 서류, 고구마, 기타, 1, 0, 63.0
220928, 버섯류, 새송이, 새송이, 1, 0, 266.66666
220928, 서류, 고구마, 호박고구마, 1, 0, 150.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 400.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 520.0
220928, 과실류, 자두, 추희, 1, 0, 380.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 145.83333
220928, 과실류, 사과, 시나노골드, 1, 0, 184.5
220928, 과실류, 사과, 시나노골드, 1, 0, 244.5
220928, 과실류, 사과, 기타사과, 1, 0, 165.0
220928, 과실류, 사과, 시나노골드, 1, 0, 294.5
220928, 과실류, 사과, 기타사과, 1, 0, 205.0
220928, 과실류, 사과, 시나노골드, 1, 0, 354.5
220928, 과실류, 사과, 기타사과, 1, 0, 264.5
220928, 과실류, 사과, 시나노레드, 1, 0, 150.0
220928, 과실류, 사과, 시나노골드, 1, 0, 352.5
220928, 과실류, 사과, 요까, 1, 0, 79.5
220928, 과실류, 사과, 기타사과, 1, 0, 300.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 500.0
220928, 과실류, 사과, 요까, 1, 0, 146.0
220928, 과실류, 배, 신고, 1, 0, 110.0
220928, 과실류, 사과, 시나노레드, 1, 0, 140.0
220928, 과실류, 사과, 요까, 1, 0, 179.5
220928, 과실류, 배, 신고, 1, 0, 126.666664
220928, 과실류, 배, 신고, 1, 0, 210.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 과실류, 무화과, 무화과, 1, 0, 700.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 132.0
220928, 과실류, 사과, 홍로, 1, 0, 290.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 과실류, 사과, 홍로, 1, 0, 170.0
220928, 과실류, 무화과, 무화과, 1, 0, 700.0
220928, 과실류, 무화과, 무화과, 1, 0, 700.0
220928, 과실류, 무화과, 무화과, 1, 0, 700.0
220928, 과실류, 무화과, 무화과, 1, 0, 700.0
220928, 과실류, 오렌지, 네블, 1, 0, 353.33334
220928, 과실류, 배, 화산, 1, 0, 88.0
220928, 수실류, 떫은감, 반시, 1, 0, 140.0
220928, 수실류, 떫은감, 약시, 1, 0, 160.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 673.3333
220928, 양채류, 피망(단고추), 홍피망, 1, 0, 300.0
220928, 과실류, 단감, 기타단감, 1, 0, 360.0
220928, 조미채소류, 풋고추, 롱그린, 1, 0, 620.0
220928, 과실류, 단감, 차랑, 1, 0, 530.0
220928, 양채류, 파프리카, 빨강파프리카, 1, 0, 576.0
220928, 과실류, 배, 화산, 1, 0, 180.0
220928, 과실류, 바나나, 바나나, 0, 0, 184.61539
220928, 과실류, 떫은감, 약시, 1, 0, 280.0
220928, 과실류, 바나나, 바나나, 0, 0, 184.61539
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 305.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220928, 과실류, 단감, 상서, 1, 0, 71.0
220928, 과실류, 바나나, 기타바나나, 1, 0, 184.61539
220928, 과실류, 포도, 캠벨얼리, 1, 0, 133.33333
220928, 과실류, 바나나, 기타바나나, 1, 0, 238.46153
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과채류, 가지, 가지, 1, 0, 250.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 과실류, 배, 화산, 1, 0, 88.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 800.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 수실류, 떫은감, 약시, 1, 0, 180.0
220928, 과실류, 사과, 양광, 1, 0, 150.0
220928, 과실류, 사과, 요까, 1, 0, 175.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 200.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 95.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 390.0
220928, 서류, 감자, 기타감자, 1, 0, 145.0
220928, 과채류, 호박, 단호박, 1, 0, 230.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 95.0
220928, 버섯류, 새송이, 새송이, 1, 0, 295.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 65.0
220928, 과실류, 사과, 아오리, 1, 0, 230.0
220928, 서류, 고구마, 기타, 1, 0, 60.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 270.0
220928, 과일과채류, 메론, 네트계, 1, 0, 125.0
220928, 버섯류, 표고버섯, 표고버섯, 0, 0, 712.5
220928, 과실류, 떫은감, 연시, 1, 0, 252.0
220928, 과실류, 단감, 서촌, 1, 0, 143.0
220928, 양채류, 파프리카, 파프리카, 1, 0, 870.0
220928, 과실류, 배, 신고, 1, 0, 133.33333
220928, 과실류, 단감, 송본, 1, 0, 155.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220928, 양채류, 피망(단고추), 피망, 1, 0, 190.0
220928, 과실류, 감귤, 중생귤, 1, 0, 240.0
220928, 조미채소류, 건고추, 건고추, 1, 0, 2200.0
220928, 과실류, 자두, 추희, 1, 0, 400.0
220928, 과실류, 사과, 기타사과, 1, 0, 280.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 55.0
220928, 과실류, 포도, 거봉, 1, 0, 325.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 140.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 715.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 400.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 320.0
220928, 과실류, 감귤, 황금향, 1, 0, 606.6667
220928, 과채류, 오이, 가시오이, 1, 0, 240.0
220928, 과실류, 떫은감, 반시, 1, 0, 166.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 286.66666
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 240.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 과실류, 복숭아, 유명, 1, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 200.0
220928, 과실류, 단감, 차랑, 1, 0, 200.0
220928, 엽경채류, 상추, 청상추, 1, 0, 537.5
220928, 과실류, 사과, 요까, 1, 0, 205.0
220928, 과실류, 떫은감, 약시, 1, 0, 280.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220928, 수실류, 대추, 기타대추, 1, 0, 600.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 426.66666
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 266.66666
220928, 과실류, 포도, 샤인마스캇, 1, 0, 560.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 과실류, 포도, 기타포도, 1, 0, 625.0
220928, 버섯류, 표고버섯, 표고버섯, 0, 0, 712.5
220928, 서류, 고구마, 기타, 1, 0, 120.0
220928, 서류, 고구마, 호박고구마, 1, 0, 170.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 440.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 250.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 212.5
220928, 과일과채류, 토마토, 토마토, 1, 0, 300.0
220928, 서류, 감자, 기타감자, 1, 0, 188.5
220928, 버섯류, 새송이, 새송이, 1, 0, 460.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 240.0
220928, 서류, 감자, 수미, 1, 0, 170.0
220928, 과실류, 단감, 송본, 1, 0, 290.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 320.0
220928, 과일과채류, 메론, 네트계, 1, 0, 200.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 400.0
220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 수실류, 대추, 생대추, 1, 0, 500.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 233.33333
220928, 과실류, 포도, 거봉, 1, 0, 475.0
220928, 과실류, 단감, 송본, 1, 0, 320.0
220928, 과일과채류, 메론, 네트계, 1, 0, 500.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 80.0
220928, 과일과채류, 메론, 네트계, 1, 0, 200.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 엽경채류, 기타, 엽경채류, 1, 0, 410.0
220928, 엽경채류, 상추, 적포기, 1, 0, 150.0
220928, 엽경채류, 고들빼기, 고들빼기, 1, 0, 557.5
220928, 과일과채류, 메론, 네트계, 1, 0, 200.0
220928, 조미채소류, 풋고추, 애기초, 1, 0, 775.0
220928, 버섯류, 팽이버섯, 기타팽이버섯, 1, 0, 166.0
220928, 수실류, 밤, 기타밤, 1, 0, 6.8965516
220928, 과실류, 자두, 추희, 1, 0, 520.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 340.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 120.0
220928, 과채류, 호박, 애호박, 1, 0, 322.85715
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 266.66666
220928, 과실류, 복숭아, 황도, 1, 0, 200.0
220928, 엽경채류, 상추, 적상추, 1, 0, 200.0
220928, 과채류, 호박, 애호박, 1, 0, 197.5
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 85.0
220928, 과채류, 가지, 가지, 1, 0, 296.0
220928, 과채류, 호박, 애호박, 1, 0, 250.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 49000.0
220928, 과실류, 사과, 기타사과, 1, 0, 354.5
220928, 과실류, 사과, 기타사과, 1, 0, 417.0
220928, 과실류, 사과, 기타사과, 1, 0, 404.5
220928, 과실류, 사과, 홍로, 1, 0, 84.5
220928, 과실류, 사과, 홍로, 1, 0, 85.5
220928, 과실류, 사과, 홍로, 1, 0, 112.5
220928, 과실류, 사과, 홍로, 1, 0, 150.0
220928, 과실류, 사과, 기타사과, 1, 0, 144.5
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 620.0
220928, 과실류, 사과, 홍로, 1, 0, 150.0
220928, 과실류, 사과, 요까, 1, 0, 173.0
220928, 과실류, 사과, 기타사과, 1, 0, 180.0
220928, 과실류, 사과, 홍로, 1, 0, 280.0
220928, 과실류, 배, 신고, 1, 0, 146.66667
220928, 조미채소류, 생강, 원강, 1, 0, 479.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 640.0
220928, 과실류, 사과, 요까, 1, 0, 191.5
220928, 과실류, 사과, 홍로, 1, 0, 270.0
220928, 과실류, 배, 신고, 1, 0, 213.33333
220928, 과실류, 사과, 홍로, 1, 0, 220.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 과실류, 사과, 홍로, 1, 0, 210.0
220928, 과실류, 배, 기타배, 1, 0, 1500.0
220928, 과실류, 떫은감, 대봉시, 1, 0, 205.0
220928, 과실류, 사과, 홍로, 1, 0, 240.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 455.0
220928, 과실류, 사과, 홍로, 1, 0, 220.0
220928, 과일과채류, 수박, 수박, 1, 0, 73.333336
220928, 과실류, 사과, 홍장군, 1, 0, 120.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 126.0
220928, 근채류, 토란, 토란, 1, 0, 180.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 102.0
220928, 근채류, 당근, 기타당근, 1, 0, 40.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 550.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 330.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 120.0
220928, 수실류, 떫은감, 반시, 1, 0, 120.0
220928, 수실류, 떫은감, 약시, 1, 0, 180.0
220928, 근채류, 토란, 토란, 1, 0, 180.0
220928, 과실류, 배, 신고, 1, 0, 133.33333
220928, 과일과채류, 메론, 기타메론, 1, 0, 400.0
220928, 과실류, 참다래(키위), 키위, 0, 0, 701.7544
220928, 서류, 고구마, 밤고구마, 1, 0, 50.0
220928, 과채류, 가지, 가지, 1, 0, 175.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 212.5
220928, 과실류, 복숭아, 유명, 1, 0, 520.0
220928, 서류, 고구마, 밤고구마, 1, 0, 100.0
220928, 수실류, 떫은감, 반시, 1, 0, 180.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 230.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 350.0
220928, 과채류, 오이, 가시오이, 1, 0, 136.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 125.0
220928, 엽경채류, 상추, 청상추, 1, 0, 925.0
220928, 수실류, 떫은감, 약시, 1, 0, 200.0
220928, 과실류, 복숭아, 복숭아, 1, 0, 425.0
220928, 서류, 고구마, 호박고구마, 1, 0, 140.0
220928, 과실류, 떫은감, 약시, 1, 0, 320.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 343.33334
220928, 근채류, 무, 가을무, 1, 0, 105.0
220928, 엽경채류, 상추, 청상추, 1, 0, 925.0
220928, 과실류, 사과, 홍로, 1, 0, 300.0
220928, 서류, 고구마, 밤고구마, 1, 0, 60.0
220928, 근채류, 당근, 기타당근, 1, 0, 90.0
220928, 조미채소류, 건고추, 기타건고추, 1, 0, 2500.0
220928, 서류, 고구마, 기타, 1, 0, 155.0
220928, 수실류, 떫은감, 약시, 1, 0, 180.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 285.0
220928, 과일과채류, 메론, 네트계, 1, 0, 200.0
220928, 양채류, 파프리카, 오렌지파프리카, 1, 0, 424.0
220928, 엽경채류, 상추, 적상추, 1, 0, 200.0
220928, 근채류, 당근, 당근, 0, 0, 87.0
220928, 과실류, 사과, 기타사과, 1, 0, 220.5
220928, 서류, 감자, 기타감자, 1, 0, 182.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 145.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 643.3333
220928, 조미채소류, 양파, 양파, 1, 0, 135.0
220928, 과실류, 무화과, 무화과, 1, 0, 450.0
220928, 과채류, 가지, 가지, 1, 0, 231.25
220928, 엽경채류, 배추, 여름배추, 1, 0, 168.60464
220928, 엽경채류, 상추, 기타상추, 1, 0, 212.5
220928, 과실류, 사과, 기타사과, 1, 0, 220.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 150.0
220928, 과실류, 사과, 홍로, 1, 0, 300.0
220928, 조미채소류, 양파, 양파, 1, 0, 135.0
220928, 과실류, 단감, 조추, 1, 0, 170.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220928, 과실류, 포도, 거봉, 1, 0, 650.0
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 120.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 74.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 190.0
220928, 조미채소류, 양파, 양파, 1, 0, 135.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 430.0
220928, 과실류, 단감, 차랑, 1, 0, 180.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 480.0
220928, 조미채소류, 풋고추, 롱그린, 1, 0, 250.0
220928, 과실류, 감귤, 조생귤, 1, 0, 266.66666
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 266.66666
220928, 과실류, 사과, 기타사과, 1, 0, 165.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 180.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 253.33333
220928, 과실류, 포도, 기타포도, 1, 0, 450.0
220928, 과채류, 가지, 가지, 1, 0, 66.0
220928, 과실류, 사과, 요까, 1, 0, 200.0
220928, 서류, 고구마, 기타, 1, 0, 115.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 70.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 130.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 116.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 26000.0
220928, 과실류, 떫은감, 약시, 1, 0, 340.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 250.0
220928, 과실류, 자두, 추희, 1, 0, 460.0
220928, 과실류, 사과, 기타사과, 1, 0, 349.5
220928, 수실류, 대추, 대추, 1, 0, 400.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 300.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 128.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 상추, 청상추, 1, 0, 300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 84.5
220928, 조미채소류, 대파, 대파, 1, 0, 146.0
220928, 과채류, 가지, 가지, 1, 0, 100.0
220928, 조미채소류, 풋고추, 녹광, 1, 0, 140.0
220928, 과실류, 사과, 요까, 1, 0, 228.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 110.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 266.66666
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 과실류, 사과, 시나노레드, 1, 0, 120.0
220928, 과실류, 사과, 기타사과, 1, 0, 400.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 587.5
220928, 엽경채류, 배추, 쌈배추, 1, 0, 250.0
220928, 과실류, 포도, 거봉, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 배, 신고, 1, 0, 260.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 129.5
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 383.33334
220928, 버섯류, 새송이, 새송이, 1, 0, 465.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 과실류, 사과, 요까, 1, 0, 210.5
220928, 산채류, 마, 기타마, 1, 0, 200.0
220928, 과채류, 호박, 애호박, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 포도, 기타포도, 1, 0, 625.0
220928, 과실류, 사과, 홍로, 1, 0, 180.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 엽경채류, 상추, 적포기, 1, 0, 250.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 361.0
220928, 과실류, 사과, 시나노레드, 1, 0, 155.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 55000.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 437.5
220928, 과실류, 사과, 요까, 1, 0, 196.5
220928, 과실류, 단감, 송본, 1, 0, 190.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 과실류, 단감, 송본, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 과실류, 사과, 요까, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 340.0
220928, 과실류, 오렌지, 네블, 1, 0, 353.33334
220928, 과실류, 자두, 추희, 1, 0, 40.0
220928, 양채류, 양상추, 양상추, 1, 0, 175.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 577.5
220928, 근채류, 무, 고냉지무, 1, 0, 134.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 700.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 200.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 과일과채류, 참외, 기타참외, 1, 0, 180.0
220928, 과실류, 사과, 홍로, 1, 0, 270.0
220928, 산채류, 두릅, 기타두릅, 1, 0, 100.0
220928, 과일과채류, 메론, 네트계, 1, 0, 475.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 362.5
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 85.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220928, 과실류, 감귤, 황금향, 1, 0, 606.6667
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 500.0
220928, 과실류, 사과, 홍장군, 1, 0, 180.0
220928, 과실류, 복숭아, 황도, 1, 0, 212.5
220928, 과채류, 오이, 가시오이, 1, 0, 120.0
